price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
108.12173681817274,76.49400936978364,4,29.2519602247762,124,22.437709539342517,1,Table,Glass,Brown,Suburban,Spring,Retail,BrandA,2935.9721946387954
479.32296226642507,274.0509254164398,38,42.82541271951158,11,5.908004623226107,6,Sofa,Fabric,Red,Suburban,Fall,Retail,BrandC,14845.534288750885
322.778585502896,286.71473367472595,25,11.172938183610233,83,23.318867275172206,2,Table,Plastic,Blue,Urban,Winter,Online,BrandD,9719.023756894196
152.88926247655823,83.37378694779561,5,45.46785981090143,15,24.96284208249345,5,Sofa,Metal,Black,Rural,Summer,Retail,BrandC,-7382.011073474141
352.26530798263553,233.00250655092032,30,33.855959905536345,77,10.837991652179687,6,Table,Wood,Green,Rural,Fall,Online,BrandA,12853.006892298428
328.15770820605314,260.93591232021964,12,20.48460060661575,58,6.400892040989136,8,Desk,Fabric,Brown,Suburban,Winter,Online,BrandC,5312.823055906858
211.17322311477824,165.09982332792697,4,21.817822878902195,176,11.5515203761085,9,Desk,Plastic,Green,Suburban,Summer,Retail,BrandA,-2706.321258345026
101.10091648983305,67.6457592915063,24,33.0908545242427,62,22.188239070004116,6,Bed,Plastic,White,Suburban,Spring,Online,BrandC,3958.619018949264
352.20793801675984,224.92339407542002,29,36.13903328189127,189,12.529170176061083,5,Table,Plastic,Blue,Rural,Winter,Retail,BrandA,4526.359911513615
284.138465406707,187.26002113084283,9,34.095504857885174,48,22.09955625674364,4,Table,Wood,White,Urban,Winter,Online,BrandA,7517.660647594891
397.5432762810377,240.79613874027692,4,39.42894947365443,50,3.4069362293261296,2,Bed,Metal,Green,Rural,Fall,Retail,BrandC,4171.255367809734
284.07357550039706,165.36865257677633,24,41.786682451728005,32,24.180351314654533,2,Bed,Plastic,Green,Rural,Summer,Online,BrandC,6987.419509468273
433.48167514334307,300.4963804750961,14,30.678412097644404,29,7.596224449270722,7,Desk,Metal,Green,Rural,Fall,Online,BrandD,3295.8872316275774
298.3580774485185,181.22672480040356,5,39.25864975729571,186,7.467869631437811,5,Desk,Glass,White,Urban,Spring,Retail,BrandB,5256.294571547351
302.42208719092383,185.9849462697036,18,38.501533404110006,75,17.71142895611582,7,Table,Wood,Blue,Suburban,Spring,Online,BrandA,10498.011330244506
444.49412119625526,339.0167443079018,42,23.729757461017712,14,2.1035413724096896,1,Desk,Metal,Brown,Suburban,Summer,Retail,BrandA,26310.511647687512
231.56728979557866,205.49627088482353,19,11.2585067320043,81,0.788931800540057,1,Desk,Metal,Brown,Rural,Summer,Retail,BrandA,1638.6319017808573
110.30685280278833,81.78755433275025,12,25.854511977624995,91,7.830859958803478,5,Table,Plastic,Red,Rural,Summer,Retail,BrandA,5312.711793793815
62.95220434100254,33.41451302679536,18,46.92082131740135,22,16.14202652204468,2,Bed,Plastic,Red,Urban,Fall,Retail,BrandC,7927.430423698953
389.81176505312857,206.69123529678345,17,46.976655445837324,93,27.228491586756817,8,Table,Wood,Green,Urban,Summer,Retail,BrandC,3607.2020106009004
329.1392981090591,289.8299575000375,30,11.943071166177367,44,25.39305528921921,3,Chair,Metal,Blue,Suburban,Summer,Online,BrandB,14393.966632529977
366.83589564465063,227.040721154044,24,38.10836838770666,61,14.713393797629264,1,Table,Fabric,Blue,Rural,Fall,Online,BrandA,8303.008623056516
145.83387267900983,78.28753039002167,11,46.31732055670098,198,1.111559810804783,2,Chair,Plastic,Black,Urban,Spring,Online,BrandB,-3506.927644955831
111.3671640140464,82.3691407225845,35,26.038216513984736,14,16.057582038879275,7,Table,Plastic,Black,Urban,Spring,Online,BrandD,-277.8762100845365
56.545099550546865,42.37826267647344,23,25.054048868389362,45,21.143867997758864,6,Chair,Glass,White,Rural,Winter,Online,BrandB,-6191.518779418065
207.76440146296864,157.77668705060807,17,24.05980719525247,63,10.174935975751012,8,Chair,Wood,Black,Rural,Spring,Online,BrandB,2978.091110670362
315.4629590845849,191.47365353155587,1,39.30391888569835,173,3.3318990984496413,7,Table,Metal,Brown,Rural,Summer,Online,BrandD,-495.9657795801408
226.50982029487955,114.62399749382112,15,49.39557263142101,183,8.357038596169783,8,Desk,Metal,Brown,Rural,Spring,Retail,BrandD,4055.6561823635593
246.86371491067808,218.72276907511161,32,11.399385221821126,171,23.147665934034418,3,Sofa,Metal,White,Rural,Fall,Retail,BrandB,12879.567459527461
456.8714125221868,274.2860503318484,9,39.964278172355904,74,10.53731496849985,6,Desk,Plastic,Red,Rural,Spring,Retail,BrandD,3596.398349049413
206.71496016048516,159.25537896113178,15,22.958948477898105,156,24.359444720571304,7,Chair,Wood,Green,Urban,Spring,Online,BrandB,1009.7586024527443
281.2952701219149,220.15629111045553,28,21.73480520485161,189,9.585643554224275,1,Table,Metal,Blue,Rural,Winter,Retail,BrandC,6123.750602561346
402.6438557335144,299.56822324232763,24,25.599703316820584,51,4.906651152414544,1,Table,Fabric,Red,Suburban,Winter,Online,BrandC,-77.4469280419562
228.44425204457158,142.8148842744269,35,37.48370423145408,181,13.075450785408247,7,Table,Glass,Brown,Rural,Summer,Online,BrandB,10367.421161290737
329.93901510254307,200.7475999372335,22,39.15614984943737,87,13.568235368674168,3,Table,Glass,Red,Suburban,Fall,Online,BrandD,5519.824110325445
438.06366893603536,323.75853875899594,27,26.09326869189188,56,0.48324655648010917,3,Sofa,Metal,White,Suburban,Summer,Retail,BrandD,12172.22082379534
477.28428064593896,403.9916729065474,19,15.356174655532342,82,3.511352181189784,5,Bed,Plastic,Green,Suburban,Fall,Retail,BrandC,7746.1531316580695
116.18306641806707,102.08930429212602,45,12.130650843064167,65,5.547780563184523,6,Chair,Glass,Brown,Rural,Fall,Retail,BrandC,5575.112317007609
466.96443132267245,253.26391315220454,12,45.763767823849705,149,3.407619521360247,2,Sofa,Glass,White,Rural,Winter,Online,BrandD,-1146.167999939239
271.4523318857922,152.53760111581332,20,43.8068554960912,19,10.245782262640915,3,Desk,Glass,Red,Suburban,Spring,Online,BrandD,4867.395554003273
166.20997473453127,145.91482324851816,1,12.210549648676803,32,28.93868566851054,6,Bed,Glass,Blue,Rural,Spring,Online,BrandD,-2902.0504596306278
256.6110903072176,203.9067883506754,21,20.5385908666083,71,15.276676149812339,3,Bed,Metal,Black,Urban,Winter,Online,BrandD,4740.244015380005
491.0146588784647,418.93249411546503,49,14.680247006809083,24,18.826680716119395,5,Table,Wood,White,Urban,Summer,Retail,BrandB,14455.259876178181
271.6781422967913,157.8594141926338,45,41.89469463458628,45,10.691594355690846,9,Sofa,Wood,Brown,Urban,Spring,Retail,BrandD,13311.236483622291
197.9382246293787,145.49139397257014,1,26.496565155623923,72,9.704632849294383,3,Desk,Plastic,Red,Urban,Summer,Retail,BrandC,285.75565435055995
335.0303844425266,261.47641936748863,10,21.954416223301063,97,0.6944031574502507,6,Table,Fabric,Black,Rural,Spring,Retail,BrandC,-3150.3570983738528
158.0655284501869,122.03366205646493,47,22.79552458212109,56,15.010009670280672,5,Table,Wood,Black,Suburban,Summer,Online,BrandA,11045.652049511946
84.13849764889876,55.80575685740208,32,33.67393236533207,86,14.508270202549989,5,Chair,Fabric,Red,Rural,Fall,Online,BrandD,-269.8996767528911
107.99587485979215,54.66297134852592,39,49.38420433234766,132,4.734921785433691,6,Bed,Wood,Green,Urban,Fall,Retail,BrandB,2219.3120846785005
107.6206275309976,78.9042609804767,22,26.682957727829464,54,22.92972000620111,6,Desk,Wood,Red,Rural,Spring,Online,BrandA,5815.842185176212
118.35621208053246,71.16056181988662,18,39.875938432815644,60,14.780229909330089,1,Bed,Plastic,Brown,Rural,Summer,Online,BrandA,7182.432628508151
112.47222769223455,76.49255308274871,48,31.989830154284384,88,10.169819104847198,9,Sofa,Glass,Blue,Urban,Summer,Retail,BrandB,2520.2430445528967
338.3936351614466,298.81254584304367,46,11.696759396647309,7,4.407267270687809,5,Chair,Plastic,Brown,Suburban,Fall,Retail,BrandA,15437.491354468119
131.84603797961518,86.96750924784449,32,34.038587294302616,15,16.56482480913037,1,Table,Wood,Black,Rural,Summer,Online,BrandA,6930.0354311237725
205.55027749573844,171.82372006436518,27,16.40793573342293,175,22.584510782664292,8,Chair,Glass,Blue,Rural,Winter,Retail,BrandC,10612.756440250516
453.5547844577053,260.9827897497034,28,42.458375770029946,115,8.45998058054915,7,Table,Glass,White,Urban,Summer,Retail,BrandA,12068.542441197867
263.28273811829257,202.46026553771438,18,23.10158007899885,60,6.563830547301677,7,Chair,Glass,Black,Suburban,Fall,Retail,BrandB,6786.705568279527
350.40098233446224,312.13816980043396,39,10.919721822442249,14,15.658048921937308,5,Table,Fabric,Green,Urban,Winter,Retail,BrandD,6956.149217265708
127.54394204073343,68.97031012120209,49,45.924275965082536,192,4.660299075300508,1,Bed,Wood,Red,Urban,Winter,Retail,BrandD,-1603.1155195465135
136.53005846390187,68.71939811142886,29,49.667202310912316,149,19.998401597828547,9,Bed,Metal,White,Rural,Summer,Retail,BrandD,5942.050278085002
68.39087731991549,46.05668169154314,18,32.65668829469542,130,18.160308838326912,9,Bed,Plastic,Brown,Suburban,Fall,Retail,BrandC,-3027.1557073866265
126.02077838247405,67.6794833801114,44,46.29498067794531,101,2.6124614877428587,8,Bed,Fabric,Blue,Urban,Fall,Retail,BrandC,778.2698402574415
175.36565256438138,140.1791902221677,8,20.064626012950733,53,1.095611381441216,5,Chair,Plastic,White,Rural,Fall,Retail,BrandC,4594.653456459563
129.65471792453607,112.25757857808654,31,13.418053446057648,13,18.608659577657548,3,Table,Metal,Green,Urban,Winter,Online,BrandB,2534.114559124585
89.91614019067502,60.56826634644707,34,32.63916109164965,35,8.828813219662223,8,Bed,Glass,Red,Rural,Fall,Retail,BrandD,3925.090226118451
104.28614199527036,62.93508661749593,7,39.65153431378236,104,2.5933725952019557,1,Chair,Metal,White,Suburban,Winter,Retail,BrandB,-5705.141539352672
257.3504456147266,173.3927778965102,36,32.6238672397356,81,22.782861148694597,3,Table,Plastic,Brown,Urban,Winter,Retail,BrandB,2598.516001894058
142.85017328260665,112.76294509762184,18,21.06208728599996,66,9.421320090529324,7,Chair,Metal,Blue,Suburban,Spring,Online,BrandA,10482.147322321789
213.92143747163396,107.73547043996635,38,49.63783353678516,9,13.787986489146707,4,Bed,Wood,White,Suburban,Summer,Retail,BrandD,3718.1579307642714
276.5377718846856,203.47140309459763,9,26.421840420612103,48,7.104387823613077,7,Sofa,Metal,Red,Rural,Fall,Retail,BrandA,1295.560579416524
360.67767288321437,268.8190835231294,9,25.468332604504834,110,18.819512350738936,5,Chair,Wood,Brown,Urban,Winter,Online,BrandC,3822.014070553925
67.69046292849453,51.11139651882566,46,24.49247012416258,64,9.044652460630783,6,Bed,Metal,White,Urban,Summer,Online,BrandC,-2517.6718821248896
409.73467950906917,244.5332755045678,8,40.31911680076491,56,29.04062883682885,7,Desk,Wood,Blue,Rural,Winter,Retail,BrandB,9089.96044461516
332.5551752709085,261.26235906572725,35,21.437891064874922,26,21.088426458507197,7,Table,Wood,Red,Rural,Summer,Online,BrandB,9222.373131906454
86.79156437699235,46.56858621628553,18,46.344340546728944,112,4.101668291203974,7,Bed,Metal,Green,Suburban,Winter,Online,BrandA,316.0967700338483
443.1103808480498,256.87469229743414,5,42.02918654132797,132,12.500845190204004,7,Desk,Fabric,Green,Urban,Fall,Online,BrandA,7279.155633097
464.3925802393159,395.19252173909314,14,14.901198133820708,70,11.562632991896358,7,Chair,Glass,Black,Urban,Spring,Online,BrandB,10308.751719678772
77.48508193468868,61.63855051178408,28,20.451073970937355,82,16.027413321611494,3,Chair,Glass,White,Rural,Spring,Online,BrandD,11656.80878438528
174.59494166624168,88.25743251343323,30,49.45017783954619,56,25.2579202343776,3,Desk,Glass,Blue,Rural,Spring,Retail,BrandB,1729.71525536041
412.7905759068776,247.4062397772974,4,40.064949585207984,119,17.50266045549005,7,Desk,Wood,White,Rural,Winter,Online,BrandD,12328.55248735759
386.71686067264625,226.52427114071503,39,41.42374068027341,92,1.8467003279999783,2,Table,Glass,Red,Urban,Summer,Retail,BrandA,18034.14030939922
133.0344587103698,80.9278586614815,20,39.16774687852109,14,19.66247090408565,2,Chair,Wood,Black,Urban,Fall,Retail,BrandC,10589.549154552802
144.20719550151964,86.38355782718497,25,40.09760918880454,110,0.2479589383757519,3,Desk,Fabric,Blue,Suburban,Fall,Retail,BrandC,8525.260073483829
216.7124462561219,113.77631373036728,28,47.49894817028617,100,23.398813816211792,4,Sofa,Metal,White,Rural,Winter,Online,BrandA,1438.2156565952205
268.0353433359596,183.22258324270436,12,31.642379336127192,118,19.99908217233726,6,Sofa,Metal,Blue,Suburban,Spring,Retail,BrandA,-1595.376962537633
328.2146471886332,260.3048671584136,2,20.690661008553395,75,9.26356975057758,8,Desk,Wood,Red,Urban,Winter,Online,BrandC,-8424.993089728632
216.01113780639758,160.42989298297937,43,25.730731011302545,157,8.773254137685472,7,Table,Wood,Black,Suburban,Summer,Retail,BrandD,-1579.3135778092146
258.14062225991654,198.54851562314894,14,23.085133256076805,19,23.948189896389167,4,Chair,Fabric,Blue,Suburban,Spring,Retail,BrandA,-312.8402047774607
386.36192216019043,205.72214212048794,22,46.75403285855043,164,23.500100757738615,2,Sofa,Glass,Red,Suburban,Winter,Retail,BrandD,12837.487578696535
66.50744130076906,58.566205672508424,31,11.940371592928514,130,10.569070631302798,2,Desk,Fabric,Green,Rural,Summer,Online,BrandD,-646.8108925822864
163.59662495480933,136.6680861049597,23,16.46032664627901,72,8.968431842393409,4,Desk,Metal,Blue,Urban,Spring,Retail,BrandC,43.12575203730603
371.0073136480486,304.98141534767535,48,17.796387260173493,121,16.7947436664837,6,Bed,Metal,Black,Rural,Fall,Online,BrandD,18315.66552893233
452.8430769592397,375.49454590471464,20,17.080647798329302,40,0.2509697995243254,3,Desk,Glass,Brown,Suburban,Summer,Online,BrandC,4726.465711022076
280.25484895204977,244.68608150511955,38,12.69157967468954,166,2.480011139596269,6,Table,Metal,Brown,Rural,Fall,Online,BrandA,19588.396494724228
289.45106836939203,207.7394909670515,4,28.22984135545209,153,3.7850877044621023,5,Sofa,Wood,Blue,Urban,Summer,Retail,BrandB,-194.35707494777398
98.22740510289923,56.982975713013374,15,41.988719285294955,129,5.562354534815226,5,Bed,Metal,Blue,Urban,Spring,Retail,BrandB,6044.897898271089
251.3355650705546,187.67564517762682,24,25.328655685898347,22,15.360543800264072,2,Sofa,Plastic,Red,Suburban,Winter,Retail,BrandB,4105.160304274913
289.67776990476045,230.91738670807862,25,20.28474025328244,22,29.76725744583366,8,Sofa,Glass,White,Suburban,Winter,Retail,BrandB,5209.1017707122355
159.11172663562834,126.52038754622264,1,20.483304265838974,143,19.578402052420603,5,Table,Glass,Brown,Rural,Winter,Online,BrandB,5763.389320843523
171.15945392722142,121.28009905452498,7,29.142039033324796,8,1.8389638334767078,2,Desk,Glass,White,Urban,Winter,Retail,BrandB,2322.8353911171503
219.77787339708019,115.90722139878865,31,47.26165122665687,12,15.767381221867252,7,Table,Plastic,Brown,Urban,Summer,Online,BrandD,13207.836145315372
59.03203899997686,38.27904088190976,12,35.15548246279489,155,14.899356371685133,9,Desk,Fabric,Blue,Rural,Winter,Online,BrandD,-3313.5791523707885
194.93562451243022,169.2638977966139,42,13.169335661465695,154,4.325034474541485,9,Bed,Wood,Black,Urban,Winter,Retail,BrandB,1338.045429801773
145.15160314844508,106.50928005808305,5,26.62204360970296,50,27.60817106407223,1,Table,Glass,Black,Suburban,Summer,Retail,BrandA,-8221.241912903424
197.3738084800616,141.18795458677184,44,28.466722269771456,63,13.222957430261069,7,Table,Metal,Brown,Suburban,Summer,Online,BrandA,13810.93541061692
103.89295931866305,63.11927455228705,42,39.24585942471226,51,29.83677421829219,9,Chair,Wood,Brown,Rural,Spring,Online,BrandD,7569.517614069264
450.7372763329527,291.79810321888317,38,35.26204320333684,37,12.602168857564928,6,Table,Metal,Red,Rural,Summer,Retail,BrandD,13641.325292727051
317.1166040993219,272.12994656400565,12,14.186156433873224,99,18.238731080508277,1,Chair,Wood,Blue,Rural,Fall,Retail,BrandB,4605.119273533019
355.59604361502033,272.594670973971,39,23.341478098926565,192,3.142876093543202,2,Desk,Wood,Blue,Suburban,Spring,Retail,BrandA,18779.600300035792
405.12705737330225,330.16024435148563,18,18.504518929906684,145,13.626834714206076,4,Desk,Metal,White,Rural,Spring,Online,BrandC,5347.418595688003
274.2989895180758,187.0000909348861,2,31.826183077293795,190,7.162976820119199,4,Desk,Metal,Red,Urban,Winter,Online,BrandB,-8290.961867801916
89.11412963934066,67.02263778745035,10,24.79011122175368,50,25.06694395713705,2,Chair,Wood,Green,Rural,Winter,Retail,BrandD,-8068.767436114328
291.6979438183465,174.830167088603,15,40.064655650271696,136,23.517587546026196,8,Desk,Glass,Black,Urban,Fall,Online,BrandD,-2126.8683282331613
314.0785031093956,245.66728418579734,30,21.78156678866054,140,24.725399988760756,2,Sofa,Metal,Black,Suburban,Winter,Online,BrandD,7603.662655208828
385.4477633829485,258.65107276968115,44,32.895946651866495,167,21.708283132738543,3,Table,Plastic,Blue,Urban,Summer,Online,BrandC,8569.917535239698
244.24679580335572,165.3595274979371,17,32.298179407410174,54,24.980496708601535,4,Chair,Plastic,Red,Urban,Summer,Online,BrandA,8282.392925127968
107.4111362580037,81.60334760119831,4,24.027107016924727,108,6.024862505247626,9,Desk,Wood,Green,Urban,Winter,Retail,BrandD,-5964.2359532463715
177.699157609426,155.40008989313625,7,12.548775141242935,170,13.56131329739405,1,Sofa,Fabric,Black,Suburban,Winter,Online,BrandB,-2392.1094148978873
213.3870333793858,112.15676645779943,41,47.439746135655156,43,20.755406398379044,8,Table,Wood,Red,Urban,Summer,Retail,BrandC,-2173.745862308675
340.6627585992205,282.7151018478836,31,17.01027050611969,109,19.121774938054045,5,Table,Wood,Green,Urban,Spring,Retail,BrandA,6315.223209930397
306.85023710101035,189.31224925223012,39,38.30467558351228,195,21.49063448622261,7,Desk,Glass,Brown,Rural,Fall,Online,BrandB,9430.947638871536
210.2435266540308,142.4542399933172,34,32.243221819744875,160,6.727751494536951,8,Sofa,Glass,Blue,Rural,Fall,Retail,BrandB,12056.154318603116
493.93186195684086,251.29540749182547,6,49.12346684899964,151,2.9530412713496923,5,Chair,Fabric,White,Rural,Spring,Retail,BrandC,3475.997020516117
322.5986687105992,200.14615992725834,38,37.95815688662748,163,27.50419734224329,8,Desk,Fabric,Black,Urban,Fall,Retail,BrandC,12591.580410650573
